Position: [0.0, 0.0, 99.997275], Rotation: [1.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 0.1635], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 50.93606859486485], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 0.3782953510099364], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 50.939648517381684], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 0.5417953510099364], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 50.94595343989852], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 0.7052953510099363], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 50.95498336241535], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 0.8687953510099363], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 50.96673828493218], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 1.0322953510099364], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 50.98121820744901], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 1.1957953510099364], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 50.99842312996584], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 1.3592953510099364], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 51.018353052482674], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 1.5227953510099363], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 51.04100797499951], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 1.6862953510099363], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 51.06638789751634], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 1.8497953510099363], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 51.094492820033174], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 2.0132953510099365], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 51.125322742550004], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 2.1767953510099365], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 51.15887766506684], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 2.3402953510099365], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 51.19515758758367], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 2.5037953510099364], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 51.234162510100504], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 2.6672953510099364], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 51.27589243261733], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 2.8307953510099364], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 51.32034735513417], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 2.9942953510099364], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 51.367527277651], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 3.1577953510099364], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 51.41743220016783], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 3.3212953510099363], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 51.47006212268466], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 3.4847953510099363], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 51.52541704520149], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 3.6482953510099363], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 51.583496967718325], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 3.8117953510099363], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 51.644301890235155], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 3.9752953510099363], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 51.70783181275199], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 4.138795351009937], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 51.774086735268824], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 4.302295351009937], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 51.843066657785656], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 4.465795351009937], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 51.914771580302485], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 4.629295351009937], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 51.98920150281932], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 4.792795351009937], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 52.06635642533615], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 4.956295351009937], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 52.146236347852984], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 5.1197953510099365], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 52.22884127036981], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 5.2832953510099365], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 52.31417119288665], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 5.4467953510099365], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 52.40222611540348], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 5.6102953510099365], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 52.49300603792031], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 5.7737953510099365], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 52.586510960437145], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 5.937295351009936], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 52.68274088295398], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 6.100795351009936], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 52.78169580547081], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 6.264295351009936], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 52.88337572798764], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 6.427795351009936], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 52.987780650504476], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 6.591295351009936], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 53.09491057302131], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 6.754795351009936], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 53.20476549553814], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 6.918295351009936], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 53.31734541805497], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 7.081795351009936], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 53.432650340571804], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 7.245295351009936], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 53.55068026308864], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 7.408795351009936], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 53.67143518560547], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 7.572295351009936], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 53.7949151081223], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 7.735795351009936], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 53.92112003063913], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 7.899295351009936], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 54.05004995315596], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 8.062795351009937], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 54.18170487567279], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 8.226295351009938], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 54.31608479818963], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 8.389795351009939], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 54.45318972070646], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 8.55329535100994], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 54.59301964322329], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 8.71679535100994], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 54.73557456574012], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 8.880295351009941], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 54.88085448825696], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 9.043795351009942], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 55.02885941077379], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 9.207295351009943], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 55.17958933329062], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 9.370795351009944], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 55.33304425580745], Rotation: [995.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 9.534295351009945], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 55.489224178324285], Rotation: [996.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 9.697795351009946], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 55.64812910084112], Rotation: [998.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 9.861295351009947], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 55.80975902335795], Rotation: [999.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 10.024795351009947], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 55.974113945874784], Rotation: [1001.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 10.188295351009948], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 56.14119386839162], Rotation: [1002.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 10.35179535100995], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 56.31099879090845], Rotation: [1004.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 10.51529535100995], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 56.48352871342528], Rotation: [1005.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 10.678795351009951], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 56.658783635942115], Rotation: [1007.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 10.842295351009952], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 56.83676355845895], Rotation: [1008.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.005795351009953], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 57.01746848097578], Rotation: [1010.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.169295351009954], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 57.20089840349261], Rotation: [1011.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.332795351009954], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 57.38705332600944], Rotation: [1013.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.496295351009955], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 57.575933248526276], Rotation: [1014.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.659795351009956], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 57.76753817104311], Rotation: [1016.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.823295351009957], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 57.96186809355994], Rotation: [1017.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.986795351009958], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 58.15892301607678], Rotation: [1019.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 12.150295351009959], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 58.35870293859361], Rotation: [1020.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 12.31379535100996], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 58.56120786111044], Rotation: [1022.0547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 12.47729535100996], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 58.766437783627275], Rotation: [1023.5547533333332, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 12.43195843600996], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.72271
Position: [0.0, 0.0, 58.97091209089411], Rotation: [1025.0547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 12.38737116850996], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.727295
Position: [0.0, 0.0, 59.17464327703594], Rotation: [1026.5547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 12.34353027850996], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.73186
Position: [0.0, 0.0, 59.377643781677776], Rotation: [1028.0547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 12.30043265950996], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.736406
Position: [0.0, 0.0, 59.57992599266961], Rotation: [1029.5547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 12.25807487800996], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.740931
Position: [0.0, 0.0, 59.78150224063644], Rotation: [1031.0547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 12.21645431800996], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.74544
Position: [0.0, 0.0, 59.98238481260327], Rotation: [1032.5547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 12.17556754600996], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.749928
Position: [0.0, 0.0, 60.1825859383701], Rotation: [1034.0547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 12.13541178250996], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.754399
Position: [0.0, 0.0, 60.38211780141194], Rotation: [1035.5547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 12.09598424800996], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.758853
Position: [0.0, 0.0, 60.58099253887877], Rotation: [1037.0547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 12.057281836009961], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.763288
Position: [0.0, 0.0, 60.7792222361456], Rotation: [1038.5547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 12.019302094009962], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.767708
Position: [0.0, 0.0, 60.97681893771243], Rotation: [1040.0547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.982041915509962], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.772109
Position: [0.0, 0.0, 61.173794636304265], Rotation: [1041.5547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.945499011509963], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.776496
Position: [0.0, 0.0, 61.3701612864961], Rotation: [1043.0547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.909670439009963], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.780865
Position: [0.0, 0.0, 61.56593079381293], Rotation: [1044.5547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.874553582009963], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.785218
Position: [0.0, 0.0, 61.761115020179766], Rotation: [1046.0547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.840145661009963], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.789554
Position: [0.0, 0.0, 61.9557257811966], Rotation: [1047.5547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.806444550509964], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.793877
Position: [0.0, 0.0, 62.14977485703843], Rotation: [1049.0547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.773447961509964], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.798186
Position: [0.0, 0.0, 62.343273989730264], Rotation: [1050.5547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.741152951009964], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.802477
Position: [0.0, 0.0, 62.5362348722471], Rotation: [1052.0547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.709557393509964], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.806755
Position: [0.0, 0.0, 62.728669162138935], Rotation: [1053.5547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.678659163509964], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.81102
Position: [0.0, 0.0, 62.92058848153077], Rotation: [1055.0547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.648455645009964], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.815269
Position: [0.0, 0.0, 63.112004408947605], Rotation: [1056.5547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.618944876009964], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.819506
Position: [0.0, 0.0, 63.30292849021444], Rotation: [1058.0547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.590124731009965], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.82373
Position: [0.0, 0.0, 63.49337223573127], Rotation: [1059.5547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.561993411509965], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.827943
Position: [0.0, 0.0, 63.683347125923106], Rotation: [1061.0547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.534548301509965], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.83214
Position: [0.0, 0.0, 63.87286459761494], Rotation: [1062.5547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.507787602509964], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.836326
Position: [0.0, 0.0, 64.06193605765678], Rotation: [1064.0547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.481709352509965], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.8405
Position: [0.0, 0.0, 64.25057288019862], Rotation: [1065.5547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.456312080009965], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.844665
Position: [0.0, 0.0, 64.43878641486545], Rotation: [1067.0547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.431593169009965], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.848814
Position: [0.0, 0.0, 64.62658796768228], Rotation: [1068.5547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.407551475009965], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.852956
Position: [0.0, 0.0, 64.81398882559911], Rotation: [1070.0547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.384184872509966], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.857085
Position: [0.0, 0.0, 65.00100024014094], Rotation: [1071.5547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.361491563009967], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.861203
Position: [0.0, 0.0, 65.18763343285777], Rotation: [1073.0547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.339469911509967], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.865311
Position: [0.0, 0.0, 65.3738995980496], Rotation: [1074.5547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.318118610009968], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.869411
Position: [0.0, 0.0, 65.55980990821644], Rotation: [1076.0547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.297436023509968], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.873501
Position: [0.0, 0.0, 65.74537550860828], Rotation: [1077.5547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.277420517009968], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.877581
Position: [0.0, 0.0, 65.93060751722511], Rotation: [1079.0547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.258070619009969], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.881652
Position: [0.0, 0.0, 66.11551702754194], Rotation: [1080.5547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.23938502150997], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.885715
Position: [0.0, 0.0, 66.30011511123378], Rotation: [1082.0547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.281461746509969], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.25735
Position: [0.0, 0.0, 66.48541447367562], Rotation: [1083.5547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.32331611150997], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.25599
Position: [0.0, 0.0, 66.67141140886746], Rotation: [1085.0547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.36494648150997], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.25462
Position: [0.0, 0.0, 66.85810218355928], Rotation: [1086.5547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.406352856509969], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.25325
Position: [0.0, 0.0, 67.04548306450111], Rotation: [1088.0547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.447533601509969], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.25187
Position: [0.0, 0.0, 67.23355029119294], Rotation: [1089.5547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.488488716509968], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.25049
Position: [0.0, 0.0, 67.42230010313477], Rotation: [1091.0547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.529216566509968], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.2491
Position: [0.0, 0.0, 67.6117287125766], Rotation: [1092.5547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.569715516509968], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.2477
Position: [0.0, 0.0, 67.80183230451844], Rotation: [1094.0547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.609987201509968], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.24631
Position: [0.0, 0.0, 67.99260709121027], Rotation: [1095.5547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.650028351509969], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.2449
Position: [0.0, 0.0, 68.18404923040211], Rotation: [1097.0547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.689838966509969], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.24349
Position: [0.0, 0.0, 68.37615487984394], Rotation: [1098.5547533333333, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.72941904650997], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.24208
